context,dim_type,dim_key,dim_weight
UOP,code,10544053115,1
UOP,code,10544053120,1
UOP,code,10544053130,1
UOP,code,10544053150,1
UOP,code,10544053160,1
UOP,code,10544053190,1
UOP,code,12634078600,1
UOP,code,12634078601,1
UOP,code,12634078612,1
UOP,code,12634078624,1
UOP,code,12634078650,1
UOP,code,12634078652,1
UOP,code,12634078654,1
UOP,code,12634078655,1
UOP,code,12634078657,1
UOP,code,12634078659,1
UOP,code,12634078660,1
UOP,code,12634078661,1
UOP,code,12634078662,1
UOP,code,12634078665,1
UOP,code,12634078666,1
UOP,code,12634078671,1
UOP,code,12634078679,1
UOP,code,12634078680,1
UOP,code,12634078681,1
UOP,code,12634078685,1
UOP,code,12634078690,1
UOP,code,12634078691,1
UOP,code,12634078696,1
UOP,code,13811068930,1
UOP,code,13811069030,1
UOP,code,13811069130,1
UOP,code,16714011110,1
UOP,code,16714011111,1
UOP,code,16714011112,1
UOP,code,16714048101,1
UOP,code,16714048102,1
UOP,code,16714048103,1
UOP,code,24236060903,1
UOP,code,29300035501,1
UOP,code,29300035505,1
UOP,code,29300035510,1
UOP,code,33261010500,1
UOP,code,33261010501,1
UOP,code,33261010502,1
UOP,code,33261010504,1
UOP,code,33261010509,1
UOP,code,33261010510,1
UOP,code,33261010512,1
UOP,code,33261010514,1
UOP,code,33261010515,1
UOP,code,33261010516,1
UOP,code,33261010520,1
UOP,code,33261010521,1
UOP,code,33261010525,1
UOP,code,33261010530,1
UOP,code,33261010540,1
UOP,code,33261010545,1
UOP,code,33261010550,1
UOP,code,33261010560,1
UOP,code,33261010590,1
UOP,code,33261010591,1
UOP,code,33261010598,1
UOP,code,33261010599,1
UOP,code,33261048300,1
UOP,code,33261048301,1
UOP,code,33261048302,1
UOP,code,33261048304,1
UOP,code,33261048310,1
UOP,code,33261048312,1
UOP,code,33261048314,1
UOP,code,33261048315,1
UOP,code,33261048316,1
UOP,code,33261048320,1
UOP,code,33261048321,1
UOP,code,33261048325,1
UOP,code,33261048330,1
UOP,code,33261048340,1
UOP,code,33261048345,1
UOP,code,33261048350,1
UOP,code,33261048360,1
UOP,code,33261048390,1
UOP,code,33261048391,1
UOP,code,33261048398,1
UOP,code,33261088060,1
UOP,code,33261096000,1
UOP,code,33261096030,1
UOP,code,33261096060,1
UOP,code,33261096090,1
UOP,code,33342020111,1
UOP,code,33342020115,1
UOP,code,33342020144,1
UOP,code,33358034200,1
UOP,code,33358034201,1
UOP,code,33358034220,1
UOP,code,33358034230,1
UOP,code,33358034240,1
UOP,code,33358034245,1
UOP,code,33358034250,1
UOP,code,33358034260,1
UOP,code,33358034290,1
UOP,code,35356054630,1
UOP,code,35356054730,1
UOP,code,35356065901,1
UOP,code,35356065908,1
UOP,code,35356065912,1
UOP,code,35356065915,1
UOP,code,35356065918,1
UOP,code,35356065920,1
UOP,code,35356065924,1
UOP,code,35356065930,1
UOP,code,35356065940,1
UOP,code,35356065960,1
UOP,code,35356065990,1
UOP,code,35356079030,1
UOP,code,42858090103,1
UOP,code,42858090203,1
UOP,code,43063005506,1
UOP,code,43353007215,1
UOP,code,43353007220,1
UOP,code,43353007224,1
UOP,code,43353007228,1
UOP,code,43353007230,1
UOP,code,43353007240,1
UOP,code,43353007245,1
UOP,code,43353007246,1
UOP,code,43353007248,1
UOP,code,43353007250,1
UOP,code,43353007253,1
UOP,code,43353007254,1
UOP,code,43353007257,1
UOP,code,43353007260,1
UOP,code,43353007265,1
UOP,code,43353007267,1
UOP,code,43353007270,1
UOP,code,43353007272,1
UOP,code,43353007273,1
UOP,code,43353007275,1
UOP,code,43353007280,1
UOP,code,43353007285,1
UOP,code,43353007289,1
UOP,code,43353007290,1
UOP,code,43353007292,1
UOP,code,43353007294,1
UOP,code,43353007298,1
UOP,code,45865011521,1
UOP,code,45865011530,1
UOP,code,45865011560,1
UOP,code,45865012030,1
UOP,code,45865012060,1
UOP,code,45865035700,1
UOP,code,45865035701,1
UOP,code,45865035702,1
UOP,code,45865035705,1
UOP,code,45865035720,1
UOP,code,45865035730,1
UOP,code,45865035751,1
UOP,code,45865035760,1
UOP,code,45865035790,1
UOP,code,45865070930,1
UOP,code,45865070960,1
UOP,code,45865087630,1
UOP,code,45865090030,1
UOP,code,45865096930,1
UOP,code,45865096960,1
UOP,code,45865097630,1
UOP,code,47335053108,1
UOP,code,47335053118,1
UOP,code,47335053183,1
UOP,code,47335053188,1
UOP,code,47335053308,1
UOP,code,47335053318,1
UOP,code,47335053383,1
UOP,code,47335053388,1
UOP,code,47335053708,1
UOP,code,47335053718,1
UOP,code,47335053783,1
UOP,code,47335053788,1
UOP,code,47335085908,1
UOP,code,47335085918,1
UOP,code,47335085983,1
UOP,code,47335085988,1
UOP,code,47335086008,1
UOP,code,47335086018,1
UOP,code,47335086083,1
UOP,code,47335086088,1
UOP,code,47335086108,1
UOP,code,47335086118,1
UOP,code,47335086183,1
UOP,code,47335086188,1
UOP,code,49884082111,1
UOP,code,49999002215,1
UOP,code,49999002221,1
UOP,code,49999002225,1
UOP,code,50090080600,1
UOP,code,50090080601,1
UOP,code,50090080602,1
UOP,code,50090080603,1
UOP,code,50090080604,1
UOP,code,50090080605,1
UOP,code,50090080607,1
UOP,code,50090080609,1
UOP,code,50090080700,1
UOP,code,50090080701,1
UOP,code,50090080702,1
UOP,code,50090080703,1
UOP,code,50090080704,1
UOP,code,50090080705,1
UOP,code,50090080706,1
UOP,code,50090300000,1
UOP,code,50090471600,1
UOP,code,50090471601,1
UOP,code,50090471602,1
UOP,code,50090471603,1
UOP,code,50090471604,1
UOP,code,50090471605,1
UOP,code,50090471609,1
UOP,code,50090471701,1
UOP,code,50090471702,1
UOP,code,50090471703,1
UOP,code,50090509400,1
UOP,code,50090510600,1
UOP,code,50090510700,1
UOP,code,50090578900,1
UOP,code,50090578901,1
UOP,code,50090578902,1
UOP,code,50090578903,1
UOP,code,50090578904,1
UOP,code,50090578905,1
UOP,code,50090578909,1
UOP,code,50111061601,1
UOP,code,50111061602,1
UOP,code,50436013601,1
UOP,code,50436013602,1
UOP,code,50436013603,1
UOP,code,50436013604,1
UOP,code,50436013605,1
UOP,code,50436013606,1
UOP,code,50436013607,1
UOP,code,50436013608,1
UOP,code,50436037701,1
UOP,code,50436037702,1
UOP,code,50436037703,1
UOP,code,50436037704,1
UOP,code,50436037705,1
UOP,code,50436037706,1
UOP,code,50436037707,1
UOP,code,50436037708,1
UOP,code,50436069801,1
UOP,code,50436082101,1
UOP,code,50436082102,1
UOP,code,50436082103,1
UOP,code,50436082201,1
UOP,code,50436082202,1
UOP,code,50436082203,1
UOP,code,50436082301,1
UOP,code,50436082401,1
UOP,code,50436878700,1
UOP,code,50436878701,1
UOP,code,50436878702,1
UOP,code,50436878703,1
UOP,code,50436878704,1
UOP,code,50436878705,1
UOP,code,50436878706,1
UOP,code,50436878707,1
UOP,code,50436878708,1
UOP,code,50436878709,1
UOP,code,50436878801,1
UOP,code,50458065960,1
UOP,code,51079099101,1
UOP,code,51079099120,1
UOP,code,51079099130,1
UOP,code,51079099156,1
UOP,code,51655018225,1
UOP,code,52605001001,1
UOP,code,52605001010,1
UOP,code,52817019500,1
UOP,code,52817019510,1
UOP,code,52817019550,1
UOP,code,52817019600,1
UOP,code,52817019610,1
UOP,code,52817019650,1
UOP,code,52959041400,1
UOP,code,52959041402,1
UOP,code,52959041410,1
UOP,code,52959041415,1
UOP,code,52959041420,1
UOP,code,52959041421,1
UOP,code,52959041424,1
UOP,code,52959041428,1
UOP,code,52959041430,1
UOP,code,52959041440,1
UOP,code,52959041460,1
UOP,code,52959060030,1
UOP,code,52959068800,1
UOP,code,52959068802,1
UOP,code,52959068803,1
UOP,code,52959068805,1
UOP,code,52959068808,1
UOP,code,52959068810,1
UOP,code,52959068812,1
UOP,code,52959068814,1
UOP,code,52959068815,1
UOP,code,52959068818,1
UOP,code,52959068820,1
UOP,code,52959068821,1
UOP,code,52959068824,1
UOP,code,52959068825,1
UOP,code,52959068828,1
UOP,code,52959068830,1
UOP,code,52959068835,1
UOP,code,52959068840,1
UOP,code,52959068850,1
UOP,code,52959068856,1
UOP,code,52959068860,1
UOP,code,52959068884,1
UOP,code,52959068890,1
UOP,code,53002432001,1
UOP,code,53002432002,1
UOP,code,53002432003,1
UOP,code,53002432101,1
UOP,code,53002432102,1
UOP,code,53002432103,1
UOP,code,53002432301,1
UOP,code,53002432302,1
UOP,code,53002432303,1
UOP,code,53217096030,1
UOP,code,53217096060,1
UOP,code,55154254104,1
UOP,code,55154254107,1
UOP,code,55154565600,1
UOP,code,55289065015,1
UOP,code,55289065020,1
UOP,code,55289065024,1
UOP,code,55289065030,1
UOP,code,55289071910,1
UOP,code,55289071912,1
UOP,code,55289071915,1
UOP,code,55289071920,1
UOP,code,55289071930,1
UOP,code,55289071940,1
UOP,code,55289071950,1
UOP,code,55289071960,1
UOP,code,55289071990,1
UOP,code,55289071994,1
UOP,code,55289071998,1
UOP,code,55700001630,1
UOP,code,55700001660,1
UOP,code,55700001690,1
UOP,code,55700002930,1
UOP,code,55700029315,1
UOP,code,55700029330,1
UOP,code,55700029360,1
UOP,code,55700029390,1
UOP,code,55700041201,1
UOP,code,55700041212,1
UOP,code,55700041215,1
UOP,code,55700041218,1
UOP,code,55700041220,1
UOP,code,55700041224,1
UOP,code,55700041230,1
UOP,code,55700041240,1
UOP,code,55700041260,1
UOP,code,55700041290,1
UOP,code,55700086401,1
UOP,code,55700086415,1
UOP,code,55700086418,1
UOP,code,55700086424,1
UOP,code,55700086430,1
UOP,code,55700086460,1
UOP,code,55700086490,1
UOP,code,55887065810,1
UOP,code,55887065815,1
UOP,code,55887065850,1
UOP,code,55887065892,1
UOP,code,57664037708,1
UOP,code,57664037713,1
UOP,code,57664037718,1
UOP,code,58118031908,1
UOP,code,58118037708,1
UOP,code,58864067820,1
UOP,code,58864067830,1
UOP,code,59651044101,1
UOP,code,59651044105,1
UOP,code,59651044199,1
UOP,code,60429058330,1
UOP,code,60429058430,1
UOP,code,60429058530,1
UOP,code,60429058801,1
UOP,code,60429058805,1
UOP,code,60760031909,1
UOP,code,60760031920,1
UOP,code,60760031930,1
UOP,code,60760031950,1
UOP,code,60760031960,1
UOP,code,60760031990,1
UOP,code,60760037709,1
UOP,code,60760037720,1
UOP,code,60760037730,1
UOP,code,60760037750,1
UOP,code,60760037760,1
UOP,code,60760037790,1
UOP,code,60760037792,1
UOP,code,60760037798,1
UOP,code,60760037799,1
UOP,code,60760062209,1
UOP,code,60760062290,1
UOP,code,60760082230,1
UOP,code,61919000290,1
UOP,code,61919007320,1
UOP,code,61919007321,1
UOP,code,61919007330,1
UOP,code,61919007340,1
UOP,code,61919007350,1
UOP,code,61919007360,1
UOP,code,61919007371,1
UOP,code,61919007372,1
UOP,code,61919007382,1
UOP,code,61919007384,1
UOP,code,61919007390,1
UOP,code,61919022912,1
UOP,code,61919022920,1
UOP,code,61919022930,1
UOP,code,61919022950,1
UOP,code,61919022960,1
UOP,code,61919022971,1
UOP,code,61919022972,1
UOP,code,61919022982,1
UOP,code,61919022984,1
UOP,code,61919022990,1
UOP,code,61919058304,1
UOP,code,61919058312,1
UOP,code,61919058315,1
UOP,code,61919058330,1
UOP,code,61919058360,1
UOP,code,61919058372,1
UOP,code,61919058390,1
UOP,code,61919059720,1
UOP,code,61919059730,1
UOP,code,61919059740,1
UOP,code,61919059760,1
UOP,code,61919059772,1
UOP,code,61919059782,1
UOP,code,61919059784,1
UOP,code,61919059790,1
UOP,code,61919081830,1
UOP,code,61919081860,1
UOP,code,61919089230,1
UOP,code,61919089260,1
UOP,code,61919089330,1
UOP,code,61919089530,1
UOP,code,63187006230,1
UOP,code,63187006260,1
UOP,code,63187006290,1
UOP,code,63187006315,1
UOP,code,63187006320,1
UOP,code,63187006330,1
UOP,code,63187006340,1
UOP,code,63187006360,1
UOP,code,63187006364,1
UOP,code,63187006372,1
UOP,code,63187006378,1
UOP,code,63187006390,1
UOP,code,63187059730,1
UOP,code,63187059760,1
UOP,code,63187059790,1
UOP,code,63187061515,1
UOP,code,63187061520,1
UOP,code,63187061530,1
UOP,code,63187061560,1
UOP,code,63187061572,1
UOP,code,63187061578,1
UOP,code,63187061590,1
UOP,code,63629286800,1
UOP,code,63629286801,1
UOP,code,63629286802,1
UOP,code,63629286803,1
UOP,code,63629286804,1
UOP,code,63629286805,1
UOP,code,63629286806,1
UOP,code,63629286807,1
UOP,code,63629286809,1
UOP,code,63629439401,1
UOP,code,63629470501,1
UOP,code,63629470502,1
UOP,code,63629470503,1
UOP,code,63629470504,1
UOP,code,63629470505,1
UOP,code,63629489900,1
UOP,code,63629489901,1
UOP,code,63629489902,1
UOP,code,63629489903,1
UOP,code,63629489904,1
UOP,code,63629489905,1
UOP,code,63629489906,1
UOP,code,63629489907,1
UOP,code,63629489908,1
UOP,code,63629489909,1
UOP,code,63629490000,1
UOP,code,63629490001,1
UOP,code,63629490002,1
UOP,code,63629490003,1
UOP,code,63629490004,1
UOP,code,63629490005,1
UOP,code,63629490006,1
UOP,code,63629490007,1
UOP,code,63629683101,1
UOP,code,63629819001,1
UOP,code,63629819002,1
UOP,code,63629831901,1
UOP,code,63629831902,1
UOP,code,63629831903,1
UOP,code,63629831904,1
UOP,code,63629832301,1
UOP,code,63629832302,1
UOP,code,63629832303,1
UOP,code,63629832304,1
UOP,code,63629832401,1
UOP,code,63629832402,1
UOP,code,63629832403,1
UOP,code,63629832404,1
UOP,code,63739067110,1
UOP,code,64205062730,1
UOP,code,65084041718,1
UOP,code,65084041736,1
UOP,code,65162062701,1
UOP,code,65162062710,1
UOP,code,65162062711,1
UOP,code,65162062750,1
UOP,code,65841075401,1
UOP,code,65841075405,1
UOP,code,65841075410,1
UOP,code,65841075430,1
UOP,code,65862066701,1
UOP,code,65862066705,1
UOP,code,65862066799,1
UOP,code,66105050010,1
UOP,code,66267021012,1
UOP,code,66267021020,1
UOP,code,66267021030,1
UOP,code,66267021040,1
UOP,code,66267021056,1
UOP,code,66267056315,1
UOP,code,66267056320,1
UOP,code,66267056328,1
UOP,code,66267056330,1
UOP,code,66267056340,1
UOP,code,66267056345,1
UOP,code,66267056350,1
UOP,code,66267056360,1
UOP,code,66267056384,1
UOP,code,66267056390,1
UOP,code,66267056391,1
UOP,code,66267056392,1
UOP,code,66267056399,1
UOP,code,66267084306,1
UOP,code,66267084312,1
UOP,code,66336091530,1
UOP,code,66336091560,1
UOP,code,66336091562,1
UOP,code,66627056391,1
UOP,code,67046072930,1
UOP,code,67046073030,1
UOP,code,67046073060,1
UOP,code,67046073130,1
UOP,code,67046088730,1
UOP,code,67296004501,1
UOP,code,67296038901,1
UOP,code,67296038902,1
UOP,code,67296038903,1
UOP,code,67296038904,1
UOP,code,67296038905,1
UOP,code,67296102101,1
UOP,code,67296102102,1
UOP,code,67296102103,1
UOP,code,67296102104,1
UOP,code,67296102105,1
UOP,code,67296102106,1
UOP,code,67296102107,1
UOP,code,67296132901,1
UOP,code,67296132903,1
UOP,code,67296132905,1
UOP,code,67296132906,1
UOP,code,67296140205,1
UOP,code,67296140206,1
UOP,code,67296164901,1
UOP,code,67296164903,1
UOP,code,67296164906,1
UOP,code,67296164907,1
UOP,code,67296176601,1
UOP,code,67296176602,1
UOP,code,67544020753,1
UOP,code,68025007130,1
UOP,code,68025007230,1
UOP,code,68025007330,1
UOP,code,68071069760,1
UOP,code,68071090930,1
UOP,code,68071090960,1
UOP,code,68071090990,1
UOP,code,68071135100,1
UOP,code,68071137603,1
UOP,code,68071167103,1
UOP,code,68071197801,1
UOP,code,68071197803,1
UOP,code,68071197806,1
UOP,code,68071197809,1
UOP,code,68071209103,1
UOP,code,68071232906,1
UOP,code,68071241006,1
UOP,code,68071328001,1
UOP,code,68071328006,1
UOP,code,68071332102,1
UOP,code,68071332103,1
UOP,code,68071332104,1
UOP,code,68071332105,1
UOP,code,68071332106,1
UOP,code,68071332109,1
UOP,code,68071407006,1
UOP,code,68071411901,1
UOP,code,68071411903,1
UOP,code,68071411904,1
UOP,code,68071411905,1
UOP,code,68071411906,1
UOP,code,68071411907,1
UOP,code,68071411908,1
UOP,code,68071411909,1
UOP,code,68071415402,1
UOP,code,68071415406,1
UOP,code,68071416501,1
UOP,code,68071416502,1
UOP,code,68071416503,1
UOP,code,68071416504,1
UOP,code,68071416505,1
UOP,code,68071416506,1
UOP,code,68071416507,1
UOP,code,68071416508,1
UOP,code,68071416509,1
UOP,code,68071428202,1
UOP,code,68071428206,1
UOP,code,68071480202,1
UOP,code,68071507803,1
UOP,code,68071514206,1
UOP,code,68071520403,1
UOP,code,68071526103,1
UOP,code,68084080801,1
UOP,code,68084080811,1
UOP,code,68094001759,1
UOP,code,68094001761,1
UOP,code,68180069701,1
UOP,code,68180069702,1
UOP,code,68180069706,1
UOP,code,68180069801,1
UOP,code,68180069802,1
UOP,code,68180069806,1
UOP,code,68180069901,1
UOP,code,68180069906,1
UOP,code,68382031901,1
UOP,code,68382031905,1
UOP,code,68382031910,1
UOP,code,68382031930,1
UOP,code,68382031977,1
UOP,code,68788692901,1
UOP,code,68788692902,1
UOP,code,68788692903,1
UOP,code,68788692904,1
UOP,code,68788692905,1
UOP,code,68788692906,1
UOP,code,68788692907,1
UOP,code,68788692908,1
UOP,code,68788692909,1
UOP,code,68788728402,1
UOP,code,68788728403,1
UOP,code,68788728406,1
UOP,code,68788728409,1
UOP,code,68788732101,1
UOP,code,68788732102,1
UOP,code,68788732103,1
UOP,code,68788732104,1
UOP,code,68788732105,1
UOP,code,68788732106,1
UOP,code,68788732107,1
UOP,code,68788732108,1
UOP,code,68788732109,1
UOP,code,68788760102,1
UOP,code,68788760103,1
UOP,code,68788760106,1
UOP,code,68788760109,1
UOP,code,68788760901,1
UOP,code,68788760903,1
UOP,code,68788760906,1
UOP,code,68788760909,1
UOP,code,68788776202,1
UOP,code,68788776203,1
UOP,code,68788776206,1
UOP,code,68788776209,1
UOP,code,68788776302,1
UOP,code,68788776303,1
UOP,code,68788776306,1
UOP,code,68788776309,1
UOP,code,68788892001,1
UOP,code,68788892003,1
UOP,code,68788892006,1
UOP,code,68788892009,1
UOP,code,68788919901,1
UOP,code,68788919902,1
UOP,code,68788919903,1
UOP,code,68788919904,1
UOP,code,68788919905,1
UOP,code,68788919906,1
UOP,code,68788919907,1
UOP,code,68788919908,1
UOP,code,68788919909,1
UOP,code,69150002010,1
UOP,code,69420300201,1
UOP,code,69420515001,1
UOP,code,69467100101,1
UOP,code,69512062710,1
UOP,code,69543013610,1
UOP,code,69543013611,1
UOP,code,69543013650,1
UOP,code,69677031601,1
UOP,code,69677031630,1
UOP,code,69677031660,1
UOP,code,69677031690,1
UOP,code,70518011800,1
UOP,code,70518011801,1
UOP,code,70518011802,1
UOP,code,70518011803,1
UOP,code,70518011804,1
UOP,code,70518011805,1
UOP,code,70518011806,1
UOP,code,70518011807,1
UOP,code,70518011808,1
UOP,code,70518011809,1
UOP,code,70518025800,1
UOP,code,70518025801,1
UOP,code,70518025802,1
UOP,code,70518025803,1
UOP,code,70518025804,1
UOP,code,70518088600,1
UOP,code,70518088601,1
UOP,code,70518088602,1
UOP,code,70518088603,1
UOP,code,70518089100,1
UOP,code,70518089101,1
UOP,code,70518089102,1
UOP,code,70518089103,1
UOP,code,70518094200,1
UOP,code,70518125400,1
UOP,code,70518125401,1
UOP,code,70518200500,1
UOP,code,70518200501,1
UOP,code,70518279500,1
UOP,code,70934046120,1
UOP,code,70934046190,1
UOP,code,70934053120,1
UOP,code,70934053130,1
UOP,code,70934053160,1
UOP,code,71093011904,1
UOP,code,71093011906,1
UOP,code,71205006615,1
UOP,code,71205006620,1
UOP,code,71205006630,1
UOP,code,71205006640,1
UOP,code,71205006660,1
UOP,code,71205006672,1
UOP,code,71205006678,1
UOP,code,71205006690,1
UOP,code,71205030315,1
UOP,code,71205030320,1
UOP,code,71205030330,1
UOP,code,71205030340,1
UOP,code,71205030360,1
UOP,code,71205030372,1
UOP,code,71205030378,1
UOP,code,71205030390,1
UOP,code,71205038915,1
UOP,code,71205038920,1
UOP,code,71205038930,1
UOP,code,71205038960,1
UOP,code,71205038972,1
UOP,code,71205038978,1
UOP,code,71205038990,1
UOP,code,71205046330,1
UOP,code,71205046360,1
UOP,code,71205046390,1
UOP,code,71205046830,1
UOP,code,71205046860,1
UOP,code,71205046890,1
UOP,code,71205056930,1
UOP,code,71205056960,1
UOP,code,71205056990,1
UOP,code,71335052100,1
UOP,code,71335052101,1
UOP,code,71335052102,1
UOP,code,71335052103,1
UOP,code,71335052104,1
UOP,code,71335052105,1
UOP,code,71335052106,1
UOP,code,71335052107,1
UOP,code,71335052108,1
UOP,code,71335052109,1
UOP,code,71335100301,1
UOP,code,71335100302,1
UOP,code,71335100303,1
UOP,code,71335100304,1
UOP,code,71335131901,1
UOP,code,71335131902,1
UOP,code,71335131903,1
UOP,code,71335131904,1
UOP,code,71335149800,1
UOP,code,71335149801,1
UOP,code,71335149802,1
UOP,code,71335149803,1
UOP,code,71335149804,1
UOP,code,71335149805,1
UOP,code,71335149806,1
UOP,code,71335149807,1
UOP,code,71335149808,1
UOP,code,71335149809,1
UOP,code,71335167501,1
UOP,code,71335167502,1
UOP,code,71335167503,1
UOP,code,71335167504,1
UOP,code,71335167601,1
UOP,code,71335167602,1
UOP,code,71335167603,1
UOP,code,71335167604,1
UOP,code,71511030116,1
UOP,code,71610000615,1
UOP,code,71610000620,1
UOP,code,71610000624,1
UOP,code,71610000628,1
UOP,code,71610000630,1
UOP,code,71610000640,1
UOP,code,71610000645,1
UOP,code,71610000646,1
UOP,code,71610000648,1
UOP,code,71610000650,1
UOP,code,71610000653,1
UOP,code,71610000654,1
UOP,code,71610000657,1
UOP,code,71610000660,1
UOP,code,71610000665,1
UOP,code,71610000667,1
UOP,code,71610000670,1
UOP,code,71610000672,1
UOP,code,71610000673,1
UOP,code,71610000675,1
UOP,code,71610000680,1
UOP,code,71610000685,1
UOP,code,71610000689,1
UOP,code,71610000690,1
UOP,code,71610000692,1
UOP,code,71610000694,1
UOP,code,71610000698,1
UOP,code,71610039215,1
UOP,code,71610039220,1
UOP,code,71610039224,1
UOP,code,71610039228,1
UOP,code,71610039230,1
UOP,code,71610039240,1
UOP,code,71610039245,1
UOP,code,71610039246,1
UOP,code,71610039250,1
UOP,code,71610039253,1
UOP,code,71610039254,1
UOP,code,71610039257,1
UOP,code,71610039260,1
UOP,code,71610039265,1
UOP,code,71610039267,1
UOP,code,71610039270,1
UOP,code,71610039272,1
UOP,code,71610039273,1
UOP,code,71610039275,1
UOP,code,71610039280,1
UOP,code,71610039285,1
UOP,code,71610039290,1
UOP,code,71610039294,1
UOP,code,71610039815,1
UOP,code,71610039820,1
UOP,code,71610039824,1
UOP,code,71610039828,1
UOP,code,71610039830,1
UOP,code,71610039840,1
UOP,code,71610039845,1
UOP,code,71610039846,1
UOP,code,71610039850,1
UOP,code,71610039853,1
UOP,code,71610039854,1
UOP,code,71610039857,1
